mode,N,p,d,sig2e,beta,re_prior,q0,sig2b0,sig2b1,sig2b2,rho0,rho1,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,rho_est0,rho_est1,n_epochs,time,total_loss_tr,recon_loss_tr,kl_loss_tr,re_kl_loss_tr,total_loss_te,recon_loss_te,kl_loss_te,re_kl_loss_te
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ohe,2.82335264,,,,,,,,10.18963552,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ohe,3.049788385,,,,,,,,10.43089986,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ohe,3.109059508,,,,,,,,10.49152231,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ohe,2.989736478,,,,,,,,10.33772874,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ohe,3.038393292,,,,,,,,10.34788275,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ohe,2.957259228,,,,,,,,10.34210062,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,3.599903527,,,,,,,,10.39521122,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,3.549448252,,,,,,,,10.36126113,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,3.602413616,,,,,,,,10.4817214,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,3.4793817,,,,,,,,10.50400448,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,3.486099284,,,,,,,,10.33038735,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,3.755333989,,,,,,,,10.50735259,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,3.739580488,,,,,,,,10.52604294,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,3.80633633,,,,,,,,10.83742213,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,3.571112162,,,,,,,,10.42122674,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,3.683593164,,,,,,,,10.45585227,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ohe,4.813370183,,,,,,,,10.36713552,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ohe,4.7726523,,,,,,,,10.348701,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ohe,4.719032112,,,,,,,,10.34936237,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ohe,4.763070658,,,,,,,,10.32108784,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ohe,4.763675155,,,,,,,,10.22412682,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ohe,4.842283813,,,,,,,,10.49738169,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ohe,4.931532625,,,,,,,,10.39323306,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ohe,4.842116794,,,,,,,,10.55059004,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ohe,4.928200717,,,,,,,,10.44406295,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ohe,4.926589638,,,,,,,,10.41573429,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,5.729788297,,,,,,,,10.47276044,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,5.782174995,,,,,,,,10.52306056,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,5.677696241,,,,,,,,10.51621413,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,5.763126771,,,,,,,,10.49573827,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,5.756376361,,,,,,,,10.44718313,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,5.90769109,,,,,,,,10.35381508,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,5.983920101,,,,,,,,11.12473941,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,5.837180164,,,,,,,,10.46465063,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,5.813051701,,,,,,,,10.39943075,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,5.789934331,,,,,,,,10.44546747,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ohe,6.315528374,,,,,,,,10.39186883,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ohe,6.303952173,,,,,,,,10.31570864,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ohe,6.252804526,,,,,,,,10.23825169,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ohe,6.290107734,,,,,,,,10.30163383,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ohe,6.282222594,,,,,,,,10.28864241,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ohe,6.390165821,,,,,,,,10.56677628,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ohe,6.350196613,,,,,,,,10.30405068,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ohe,6.308963559,,,,,,,,10.33771634,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,pca-ohe,6.332237912,,,,,,,,10.41181135,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ohe,6.430703443,,,,,,,,10.41818666,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,7.185523894,,,,,,,,10.30682659,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,7.176612844,,,,,,,,10.51492643,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,7.191705597,,,,,,,,11.27053881,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,7.265375798,,,,,,,,10.51907063,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,7.256886093,,,,,,,,10.56540489,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,7.295271888,,,,,,,,10.64359784,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,7.398612781,,,,,,,,10.59620142,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,7.348882849,,,,,,,,10.50652552,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,7.439343285,,,,,,,,10.59218884,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,7.331967955,,,,,,,,10.36420655,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,2.007053516,,,,,,,200,679.9757919,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,2.013589954,,,,,,,200,679.1056945,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,2.093386455,,,,,,,200,674.0695927,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,2.031219153,,,,,,,200,673.2310014,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,2.136967539,,,,,,,200,673.6010597,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,2.545967511,,,,,,,200,672.9673929,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,2.455181076,,,,,,,200,671.2856338,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,2.584281604,,,,,,,200,671.8788059,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,2.523664553,,,,,,,200,668.3701315,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,2.583886421,,,,,,,200,670.4416595,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vrae,2.74960729,,,,,,,200,672.2471309,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vrae,2.714559719,,,,,,,200,677.5356231,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vrae,2.64511661,,,,,,,200,670.5178041,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vrae,2.692827625,,,,,,,200,673.4164128,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vrae,2.606661649,,,,,,,200,672.2801492,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vrae,3.260209158,,,,,,,200,676.9732356,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vrae,3.189285236,,,,,,,200,673.0165541,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vrae,3.130271081,,,,,,,200,668.0191329,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vrae,3.121632502,,,,,,,200,671.1318452,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vrae,3.147589935,,,,,,,200,666.5609,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,3.122277544,,,,,,,200,672.7302098,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,3.151545205,,,,,,,200,683.052345,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,3.169771617,,,,,,,200,680.0881662,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,3.08877064,,,,,,,200,675.8392015,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,3.038617804,,,,,,,200,675.9403181,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,3.654551502,,,,,,,200,671.6226988,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,3.791047467,,,,,,,200,672.2959683,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,3.443039746,,,,,,,200,672.0819128,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,3.634138521,,,,,,,200,671.3741183,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,3.63718911,,,,,,,200,672.5137546,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,vrae,3.732704398,,,,,,,200,675.3141246,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,vrae,3.790007044,,,,,,,200,672.9244864,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,vrae,3.85762573,,,,,,,200,672.6819685,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,vrae,3.949698485,,,,,,,200,671.8684802,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,vrae,3.925226405,,,,,,,200,674.4660766,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,0,vrae,4.246998645,,,,,,,200,673.1104398,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,1,vrae,4.27137028,,,,,,,200,662.83845,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,2,vrae,4.167230552,,,,,,,200,664.7634962,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,3,vrae,4.151137707,,,,,,,200,664.1293075,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,0.3,3,3,0.3,0.3,FALSE,0.0001,4,vrae,4.291726813,,,,,,,200,664.5904858,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,5.115298964,,,,,,,200,670.7001789,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,5.119887179,,,,,,,200,654.5395222,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,5.023627566,,,,,,,200,651.7893772,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,5.089280906,,,,,,,200,643.1845,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,5.072814641,,,,,,,200,639.8856411,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,5.402631108,,,,,,,200,644.9956105,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,5.372839415,,,,,,,200,644.7556865,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,5.520398824,,,,,,,200,682.115092,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,5.6602782,,,,,,,200,661.8551896,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,5.27967835,,,,,,,200,660.8719397,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,0,vrae,5.967896757,,,,,,,200,659.5397696,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,1,vrae,6.06456878,,,,,,,200,660.8068321,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,2,vrae,5.93617327,,,,,,,200,662.3862951,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,3,vrae,6.037857327,,,,,,,200,662.4265766,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,4,vrae,6.006191366,,,,,,,200,664.1336162,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,0,vrae,6.375087462,,,,,,,200,661.163228,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,1,vrae,6.461795553,,,,,,,200,659.0414455,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,2,vrae,6.570757663,,,,,,,200,664.8254664,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,3,vrae,6.343848004,,,,,,,200,660.3205113,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,0.3,3,0.3,0.3,FALSE,0.0001,4,vrae,6.378270934,,,,,,,200,656.4380822,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,6.509242651,,,,,,,200,654.8028619,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,6.559620251,,,,,,,200,659.1669676,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,6.575630086,,,,,,,200,659.2098999,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,6.733953277,,,,,,,200,658.1429739,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,6.783018111,,,,,,,200,659.1840317,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,7.003718005,,,,,,,200,657.8551402,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,7.102625261,,,,,,,200,653.7594128,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,2,vrae,6.911299982,,,,,,,200,658.0861897,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,3,vrae,7.015896001,,,,,,,200,654.8666756,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,7.158393282,,,,,,,200,654.2159233,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,vrae,7.416838997,,,,,,,200,657.7398298,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,vrae,7.590628431,,,,,,,200,654.4961884,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,vrae,7.611013487,,,,,,,200,659.0097749,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,vrae,7.336527518,,,,,,,200,662.0121286,,,,,,,,
longitudinal,100000,100,1,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,vrae,7.549785388,,,,,,,200,660.3474331,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,0,vrae,7.937681612,,,,,,,200,657.3237929,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,1,vrae,8.144639843,,,,,,,200,665.2900946,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,2,vrae,8.020962616,,,,,,,200,663.7233064,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,3,vrae,8.001649477,,,,,,,200,659.2994862,,,,,,,,
longitudinal,100000,100,2,1,0.001,1,1000,3,3,3,0.3,0.3,FALSE,0.0001,4,vrae,7.88126383,,,,,,,200,657.57393,,,,,,,,
