mode,N,p,d,sig2e,beta,re_prior,q_spatial,sig2b0_spatial,sig2b1_spatial,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_spatial_est0,sig2b_spatial_est1,n_epochs,time,total_loss_tr,recon_loss_tr,kl_loss_tr,re_kl_loss_tr,total_loss_te,recon_loss_te,kl_loss_te,re_kl_loss_te
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,2,vae-ignore,1.389664197,,,,200,99.09043241,138.35466,138.3535767,11.69847202,,139.1129608,139.1117096,11.66808224,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,2,vae-embed,1.532723543,,,,200,118.3711283,137.4734497,137.4665222,68.01423645,,153.6334381,153.628952,46.04584122,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,2,lmmvae,1.080916426,,0.897990346,,200,203.382041,162.1244965,161.3894348,11.96588993,7339.611816,162.8466339,162.1150818,11.8254118,7304.197754
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,3,pca-ignore,1.896034748,,,,,1.139056444,137.9751037,,,,138.2634943,,,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,3,vae-ignore,1.345190421,,,,200,99.00926089,134.9836273,134.9826508,10.79576206,,134.6383972,134.6374359,10.69971466,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,3,vae-embed,1.491279979,,,,200,116.9156287,135.2588501,135.2555542,31.56315231,,149.3031006,149.3009186,23.09229279,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,3,lmmvae,1.119648878,,1.411417842,,200,202.8903856,190.2611084,189.0894928,13.13382626,11704.30859,194.6348724,193.4443665,12.96387482,11891.63965
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,4,pca-ignore,1.673029037,,,,,1.264656544,137.6392118,,,,137.6975707,,,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,4,vae-ignore,1.429044582,,,,200,98.86203384,142.858551,142.8509369,77.19632721,,143.0393219,143.031601,77.17211914,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,4,vae-embed,1.497180944,,,,200,117.5569661,134.0566254,134.048172,84.63484955,,149.9217072,149.9167938,48.49755096,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,4,lmmvae,1.127585481,,0.71975565,,200,201.4043529,161.9692383,161.079361,76.47915649,8820.481445,162.851059,161.9776154,75.75920868,8657.207031
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,0,pca-ignore,1.706661824,,,,,1.405961514,132.2217683,,,,132.2131741,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,0,vae-ignore,1.291369129,,,,200,100.9335313,129.0018158,128.9995422,23.24368477,,129.2409973,129.2388,23.21094131,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,0,vae-embed,1.91480987,,,,200,120.1380301,145.1356659,145.0865936,490.5003967,,191.8327789,191.7882996,444.7631836,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,0,lmmvae,1.127708898,,0.873411536,,200,203.1730225,170.8090057,170.160553,103.5506592,6380.946289,171.1377258,170.5137024,102.7895126,6137.55957
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,1,pca-ignore,2.079787709,,,,,1.644168615,132.3830918,,,,132.5611031,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,1,vae-ignore,1.489329552,,,,200,101.6062095,148.8740082,148.8704834,34.98745346,,149.141449,149.1379852,35.04892731,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,1,vae-embed,1.725597102,,,,200,120.1453137,146.5312805,146.5233612,81.3352356,,172.7360077,172.7285004,76.29315948,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,1,lmmvae,1.216064021,,1.239727378,,200,206.5069931,193.1708069,192.0992432,76.01000977,10637.17383,194.3310547,193.2347565,75.48175049,10887.25488
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,2,pca-ignore,1.992812074,,,,,1.138643265,134.13562,,,,134.2570503,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,2,vae-ignore,1.308328395,,,,200,101.3004169,129.7909088,129.78862,22.70097542,,130.9355469,130.933197,22.68155289,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,2,vae-embed,1.52077591,,,,200,124.0121922,139.3834839,139.3789063,45.29931641,,152.2713318,152.2671051,42.03730774,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,2,lmmvae,1.091204116,,0.89680171,,200,203.9339669,151.4779205,150.8210449,45.32143784,6519.522949,152.3896179,151.7276611,45.77651215,6572.830078
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,3,pca-ignore,2.043432218,,,,,1.236689329,133.352761,,,,133.5351731,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,3,vae-ignore,1.317623368,,,,200,101.4442842,131.4125519,131.4094086,31.22618866,,131.8893127,131.8863525,31.22082901,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,3,vae-embed,1.468727084,,,,200,119.255827,140.5939636,140.5900421,40.70847702,,147.0368652,147.032959,39.59108353,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,3,lmmvae,1.111776931,,0.902077794,,200,204.8239708,165.804184,164.9865112,47.89828491,8126.883301,167.2991791,166.438324,48.03585815,8559.9375
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,4,pca-ignore,1.974412309,,,,,1.235572577,133.0077958,,,,132.82873,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,4,vae-ignore,1.327775233,,,,200,94.25905728,129.9067841,129.903244,34.02196121,,132.8240356,132.8206329,33.58319092,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,4,vae-embed,1.753235466,,,,200,112.8592007,131.8904877,131.8826294,78.508461,,175.5825195,175.5754395,72.31481171,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,4,lmmvae,1.047170601,,0.966354907,,200,203.0215724,167.9169312,167.1274109,25.97690392,7867.971191,169.4469299,168.6743927,25.73086929,7700.072754
spatial,100000,100,1,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,0,pca-ohe,1.429328564,,,,,32.90040898,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,1,pca-ohe,1.546702314,,,,,32.09655452,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,2,pca-ohe,1.41682433,,,,,32.28790092,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,3,pca-ohe,1.548899642,,,,,30.60431576,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,4,pca-ohe,1.44121731,,,,,30.82455921,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,0,pca-ohe,1.551648624,,,,,31.45068765,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,1,pca-ohe,1.652318523,,,,,31.74941921,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,2,pca-ohe,1.735383042,,,,,30.22898269,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,3,pca-ohe,1.63227507,,,,,30.23444629,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,0.3,FALSE,0.0001,4,pca-ohe,1.769989836,,,,,29.96491933,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,0.3,3,FALSE,0.0001,0,pca-ohe,1.247356295,,,,,31.59597802,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,0.3,3,FALSE,0.0001,1,pca-ohe,1.203590823,,,,,31.25161886,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,0.3,3,FALSE,0.0001,2,pca-ohe,1.19777527,,,,,29.72431159,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,0.3,3,FALSE,0.0001,3,pca-ohe,1.280191021,,,,,30.35774207,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,0.3,3,FALSE,0.0001,4,pca-ohe,1.281065683,,,,,30.82662344,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,3,FALSE,0.0001,0,pca-ohe,1.435553482,,,,,29.66164255,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,3,FALSE,0.0001,1,pca-ohe,1.443457202,,,,,33.31772494,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,3,FALSE,0.0001,2,pca-ohe,1.501002063,,,,,31.08071303,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,3,FALSE,0.0001,3,pca-ohe,1.381631944,,,,,31.58355451,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,0.3,3,FALSE,0.0001,4,pca-ohe,1.408266816,,,,,31.41833639,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,0.3,FALSE,0.0001,0,pca-ohe,3.611748591,,,,,32.30597115,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,0.3,FALSE,0.0001,1,pca-ohe,3.574695221,,,,,31.23253536,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,0.3,FALSE,0.0001,2,pca-ohe,3.666182833,,,,,30.31270027,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,0.3,FALSE,0.0001,3,pca-ohe,3.833649932,,,,,30.67170477,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,0.3,FALSE,0.0001,4,pca-ohe,3.579966767,,,,,29.93932271,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,0.3,FALSE,0.0001,0,pca-ohe,3.239330463,,,,,31.54391909,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,0.3,FALSE,0.0001,1,pca-ohe,3.144425664,,,,,30.56057477,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,0.3,FALSE,0.0001,2,pca-ohe,3.691311558,,,,,34.25746942,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,0.3,FALSE,0.0001,3,pca-ohe,3.322412966,,,,,30.2666173,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,0.3,FALSE,0.0001,4,pca-ohe,3.188204327,,,,,30.94332385,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,0,pca-ohe,1.79956967,,,,,31.79667687,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,1,pca-ohe,1.84248561,,,,,29.57924557,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,2,pca-ohe,1.766094472,,,,,30.72721767,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,3,pca-ohe,1.718168086,,,,,30.82262421,,,,,,,,
spatial,100000,100,1,1,0.0001,1,10000,3,3,FALSE,0.0001,4,pca-ohe,1.807895358,,,,,30.74050784,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,0,pca-ohe,1.95598938,,,,,32.94481564,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,1,pca-ohe,1.802891727,,,,,29.95424366,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,2,pca-ohe,1.724953622,,,,,31.38655829,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,3,pca-ohe,1.891843841,,,,,30.32417488,,,,,,,,
spatial,100000,100,2,1,0.0001,1,10000,3,3,FALSE,0.0001,4,pca-ohe,2.019680855,,,,,30.45217633,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,1.857474859,,,,199,506.555006,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,1.818765695,,,,199,505.1237986,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,1.748825672,,,,199,498.7003496,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,1.951055848,,,,199,498.1203182,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,1.851421305,,,,199,497.7277079,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,2.374508342,,,,199,971.9439166,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,2.265352986,,,,199,945.747092,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,2.318328643,,,,199,944.5485802,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,2.50379939,,,,199,964.4650366,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,2.345875394,,,,199,962.1598728,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,svgpvae-10-16-2,1.537080941,,,,199,495.7130632,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,svgpvae-10-16-2,1.592438771,,,,199,495.6589842,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,svgpvae-10-16-2,1.491231343,,,,199,490.9974093,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,svgpvae-10-16-2,1.659948289,,,,199,503.9828925,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,svgpvae-10-16-2,1.508900573,,,,199,496.6825309,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,svgpvae-10-16-2,2.106014508,,,,199,934.465977,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,svgpvae-10-16-2,1.809554734,,,,199,953.030998,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,svgpvae-10-16-2,2.019506302,,,,199,765.9800208,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,svgpvae-10-16-2,1.810084582,,,,199,755.6428497,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,svgpvae-10-16-2,2.070513691,,,,199,756.2364979,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,7.272518534,,,,199,514.5183554,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,7.999997034,,,,199,494.8312373,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,6.057318278,,,,199,499.6070895,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,5.835769807,,,,199,507.9937768,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,7.520216823,,,,199,503.1361544,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,8.8798102,,,,199,950.9565222,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,,,,,199,968.6393633,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,35.20703215,,,,199,960.441761,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,34.70610626,,,,199,955.9451246,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,34.05817271,,,,199,978.6309986,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,0,svgpvae-10-16-2,2.674083475,,,,199,499.47347,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,1,svgpvae-10-16-2,2.509836143,,,,199,488.1012647,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,2,svgpvae-10-16-2,2.309581587,,,,199,497.6652086,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,3,svgpvae-10-16-2,2.564547457,,,,199,492.6530395,,,,,,,,
spatial,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,4,svgpvae-10-16-2,2.840894695,,,,199,489.8769021,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,0,svgpvae-10-16-2,18.18915883,,,,199,926.7214773,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,1,svgpvae-10-16-2,3.409356257,,,,199,742.3457143,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,2,svgpvae-10-16-2,,,,,199,739.3503001,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,3,svgpvae-10-16-2,8.512293123,,,,199,737.9959042,,,,,,,,
spatial,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,4,svgpvae-10-16-2,2.956585471,,,,199,736.8533735,,,,,,,,
