,mode,N,p,d,sig2e,beta,re_prior,q0,sig2b0,sig2b1,sig2b2,rho0,rho1,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,rho_est0,rho_est1,n_epochs,time
70,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,3.706113368,,,,,,,199,335.7042274
71,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,50.81275164,,,,,,,,0.438777685
72,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,50.88234305,,,,,,,,6.897975922
73,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,48.51732222,,,,,,,200,58.08757544
74,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ohe,32.72382399,,,,,,,200,144.1818643
75,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vrae,52.81908866,,,,,,,200,1076.011305
76,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,5.642624147,,0.173461558,0.350079382,2.395085771,,,200,113.4196048
77,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,43.14240417,,,,,,,199,207.8811691
78,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,53.69146728,,,,,,,,0.445777416
79,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,53.76740969,,,,,,,,7.328356028
80,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,51.6030764,,,,,,,200,57.95112014
81,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ohe,33.9727848,,,,,,,200,148.7953534
82,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vrae,55.7529911,,,,,,,200,1155.637561
83,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,4.581491956,,0.160784811,0.215926871,2.313354969,,,200,113.0619168
84,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,45.75684201,,,,,,,199,208.1165895
85,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,50.07863836,,,,,,,,0.436692715
86,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,50.12601407,,,,,,,,6.969258308
87,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,33.81670974,,,,,,,200,58.29662967
88,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ohe,33.92725888,,,,,,,200,143.2005839
89,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vrae,52.04723497,,,,,,,200,1088.277036
90,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,4.653437261,,0.267381787,0.341610879,2.252604961,,,200,110.3272059
91,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,43.21671073,,,,,,,199,207.3532615
92,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,50.6992125,,,,,,,,0.517090797
93,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,50.77256696,,,,,,,,7.190959215
94,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,38.83466185,,,,,,,200,57.95507526
95,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ohe,39.97235629,,,,,,,200,144.5441873
96,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vrae,52.65818968,,,,,,,200,1141.774848
97,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,5.468185991,,0.182894558,0.220769182,2.203913689,,,200,110.2276099
98,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,44.00247571,,,,,,,199,207.4857309
99,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,52.60717895,,,,,,,,0.473742008
100,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,52.7201118,,,,,,,,7.452461243
101,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,40.17253011,,,,,,,200,57.62187266
102,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ohe,34.13815571,,,,,,,200,149.8806159
103,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vrae,54.67647624,,,,,,,200,1194.873111
104,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,4.427442345,,0.19463408,0.26252389,2.298796892,,,200,113.877234
105,longitudinal,100000,100,1,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,45.0897295,,,,,,,199,207.2100477
106,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,56.13010047,,,,,,,,0.487157345
107,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,56.22951588,,,,,,,,8.741852045
108,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,11.32189632,,,,,,,200,58.05900908
109,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ohe,12.41604971,,,,,,,200,156.9091728
110,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vrae,60.70076534,,,,,,,200,1311.458636
111,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,7.115166927,,0.354392618,0.436528027,1.906841993,,,200,111.8317161
112,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,,,,,,,,199,335.3492651
113,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,59.43246385,,,,,,,,0.461056471
114,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,59.57802007,,,,,,,,9.072493792
115,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,11.67443056,,,,,,,200,57.75551224
116,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ohe,13.13311203,,,,,,,200,160.4440782
117,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vrae,63.96114489,,,,,,,200,1394.030916
118,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,7.184860862,,0.420278728,0.548574686,1.980653405,,,200,112.0063021
119,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,,,,,,,,199,334.2528195
120,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,61.15261593,,,,,,,,0.472774029
121,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,61.35571873,,,,,,,,9.262578011
122,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,17.0832729,,,,,,,200,57.9514761
123,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ohe,13.89401633,,,,,,,200,162.2494073
124,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vrae,65.77812036,,,,,,,200,1420.334817
125,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,7.80618915,,0.304397136,0.436827838,1.926161528,,,200,112.9764249
126,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,,,,,,,,199,334.7062948
127,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,48.41764985,,,,,,,,0.473865747
128,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,48.52114633,,,,,,,,7.301621675
129,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,12.57430245,,,,,,,200,57.69585943
130,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ohe,12.00454507,,,,,,,200,136.3697309
131,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vrae,52.48446014,,,,,,,200,1058.922482
132,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,5.65496495,,0.20896025,0.237333894,2.220593929,,,200,110.0698671
133,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,,,,,,,,199,334.2177022
134,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,55.1928458,,,,,,,,0.470745325
135,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,55.27140773,,,,,,,,8.54194808
136,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,11.23538823,,,,,,,200,58.16318035
137,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ohe,12.68997048,,,,,,,200,156.5624962
138,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vrae,59.5209029,,,,,,,200,1310.373957
139,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,6.386684394,,0.20418264,0.250204921,2.06227231,,,200,111.762089
140,longitudinal,100000,100,2,1,0.001,1,100,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,,,,,,,,199,335.3488667
141,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ignore,18.12034995,,,,,,,,0.461096287
142,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,pca-ohe,18.13211576,,,,,,,,9.099631071
143,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ignore,12.78339499,,,,,,,200,58.05927277
144,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vae-ohe,11.32091441,,,,,,,200,175.0743785
145,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,vrae,18.84220292,,,,,,,200,1523.034997
146,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,lmmvae,2.639867612,,0.314150333,0.689006329,0.291996121,,,200,109.977823
147,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,15.16552714,,,,,,,199,205.7006276
148,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ignore,14.98725466,,,,,,,,0.420904875
149,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,pca-ohe,14.99725415,,,,,,,,6.907842159
150,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ignore,10.93489481,,,,,,,200,57.42715454
151,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vae-ohe,10.98501836,,,,,,,200,143.381424
152,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,vrae,15.53650486,,,,,,,200,1101.634274
153,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,lmmvae,2.450820681,,0.293539286,1.082315564,0.269965947,,,200,110.5035305
154,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,12.98901016,,,,,,,199,207.4668427
155,longitudinal,100000,100,1,1,0.001,1,100,0.3,3,0.3,0.3,0.3,FALSE,0.0001,2,pca-ignore,15.9906928,,,,,,,,0.421625614
