,mode,N,p,d,sig2e,beta,re_prior,q0,sig2b0,sig2b1,sig2b2,rho0,rho1,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_est0,sig2b_est1,sig2b_est2,rho_est0,rho_est1,n_epochs,time
63,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,3.213851013,,,,,,,199,724.8285687
64,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ignore,2.09095985,,,,,,,,0.452063799
65,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,pca-ohe,2.145529496,,,,,,,,4.510910034
66,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ignore,1.940403496,,,,,,,200,83.59603524
67,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vae-ohe,2.094445954,,,,,,,200,179.5061269
68,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,vrae,2.688167391,,,,,,,200,43.43345857
69,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,lmmvae,1.711665368,,0.315846324,0.25784564,0.090307124,,,200,191.6100607
70,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,0.3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,3.209536213,,,,,,,199,726.697098
71,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,4.474204674,,,,,,,,0.458687782
72,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,4.614645967,,,,,,,,4.55579257
73,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,10.40039485,,,,,,,200,82.62254882
74,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ohe,9.601153993,,,,,,,200,180.8864067
75,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vrae,4.71415894,,,,,,,200,44.76405239
76,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,4.673208585,,2.605808496,3.443619013,0.800061285,,,200,193.7481368
77,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,7.53061907,,,,,,,199,409.6732635
78,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,3.498005921,,,,,,,,0.463442087
79,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,3.774346899,,,,,,,,4.549309969
80,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,4.955974184,,,,,,,200,82.87324166
81,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ohe,4.724963017,,,,,,,200,180.6627016
82,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vrae,3.717866709,,,,,,,200,42.87675881
83,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,5.139719764,,3.497444153,3.985493422,0.494120061,,,200,193.3660142
84,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,6.503668339,,,,,,,199,409.2534199
85,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,4.035307384,,,,,,,,0.462511301
86,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,4.22547818,,,,,,,,4.638747454
87,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,4.189102571,,,,,,,200,82.71835232
88,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ohe,,,,,,,,200,178.2030163
89,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vrae,4.243261344,,,,,,,200,42.92182279
90,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,2.370840888,,0.550568104,1.286559463,1.544364929,,,200,193.7988229
91,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,6.980176867,,,,,,,199,408.5437691
92,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,5.000288532,,,,,,,,0.453629017
93,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,5.119080329,,,,,,,,4.607841492
94,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,5.09818685,,,,,,,200,82.46564007
95,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ohe,7.887558975,,,,,,,200,180.9551334
96,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vrae,5.265704557,,,,,,,200,42.15191174
97,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,6.668450245,,2.965376377,3.761466265,0.516626537,,,200,194.9307208
98,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,7.57277748,,,,,,,199,409.0643473
99,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,4.081455352,,,,,,,,0.453445435
100,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,4.280580835,,,,,,,,4.546787977
101,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,9.500730022,,,,,,,200,82.66128635
102,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ohe,11.76208357,,,,,,,200,180.165509
103,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vrae,4.310227007,,,,,,,200,43.7171967
104,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,3.38024412,,1.23140955,2.22461009,1.055055499,,,200,192.6423976
105,longitudinal,100000,100,1,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,7.156424016,,,,,,,199,407.3403475
106,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ignore,4.849756862,,,,,,,,0.460397482
107,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,pca-ohe,5.211169641,,,,,,,,4.561678648
108,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ignore,4.974967473,,,,,,,200,83.7620945
109,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vae-ohe,5.494588931,,,,,,,200,181.4728897
110,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,vrae,5.439491404,,,,,,,200,41.01626778
111,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,lmmvae,4.845875896,,1.724574566,2.408875227,0.813312888,,,200,195.0360205
112,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,6.852187231,,,,,,,199,727.601445
113,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ignore,3.816186438,,,,,,,,0.458805799
114,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,pca-ohe,4.184503108,,,,,,,,4.521933794
115,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ignore,14.61320631,,,,,,,200,83.48885036
116,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vae-ohe,21.21196756,,,,,,,200,181.4072556
117,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,vrae,4.245989922,,,,,,,200,41.9886806
118,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,lmmvae,3.140947832,,1.026389599,1.924054384,1.107015014,,,200,195.6911583
119,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,,,,,,,,199,724.7056482
120,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ignore,4.472205118,,,,,,,,0.455578804
121,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,pca-ohe,4.833674183,,,,,,,,4.609484673
122,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ignore,29.29620177,,,,,,,200,83.49566841
123,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vae-ohe,29.47910976,,,,,,,200,181.1100299
124,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,vrae,4.78896428,,,,,,,200,44.78597164
125,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,lmmvae,3.644151524,,1.382483363,2.928597212,1.066714525,,,200,195.0035093
126,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,,,,,,,,199,726.689656
127,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ignore,4.570238944,,,,,,,,0.453299284
128,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,pca-ohe,4.905934248,,,,,,,,4.692274094
129,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ignore,4.919261684,,,,,,,200,83.731071
130,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vae-ohe,5.618830834,,,,,,,200,181.5605228
131,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,vrae,5.001177527,,,,,,,200,41.48636532
132,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,lmmvae,3.215018446,,0.742467642,1.541382432,1.250631452,,,200,194.9743173
133,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,7.340627205,,,,,,,199,727.7839844
134,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ignore,4.960142398,,,,,,,,0.46667552
135,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,pca-ohe,5.274628127,,,,,,,,4.563952446
136,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ignore,5.404427532,,,,,,,200,83.42176604
137,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vae-ohe,10.48955913,,,,,,,200,180.753983
138,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,vrae,5.273750867,,,,,,,200,41.84264493
139,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,lmmvae,4.731702354,,1.46485126,2.518335104,0.836689055,,,200,195.4676991
140,longitudinal,100000,100,2,1,0.001,1,1000,0.3,0.3,3,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,,,,,,,,199,728.8599615
