,mode,N,p,d,sig2e,beta,re_prior,q_spatial,sig2b0_spatial,sig2b1_spatial,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_spatial_est0,sig2b_spatial_est1,n_epochs,time
217,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,svgpvae-10-16-2,2.141871192,,,,199,932.9154077
218,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,svgpvae-10-16-2,1.984456546,,,,199,934.2778804
219,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,svgpvae-10-16-2,1.894412018,,,,199,932.1921749
220,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,svgpvae-10-16-2,1.973435251,,,,199,960.9150362
221,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,2.324865408,,,,199,499.5715978
222,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,2.435481064,,,,199,491.8132262
223,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,2.735734811,,,,199,498.3226049
224,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,2.353318048,,,,199,499.1576359
225,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,2.420748208,,,,199,496.7701352
226,spatial2,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,0,svgpvae-10-16-2,1.64328453,,,,199,496.0239997
227,spatial2,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,1,svgpvae-10-16-2,1.546666992,,,,199,496.54019
228,spatial2,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,2,svgpvae-10-16-2,1.578723226,,,,199,493.6086926
229,spatial2,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,3,svgpvae-10-16-2,1.475429558,,,,199,492.8626158
230,spatial2,100000,100,1,1,0.001,1,10000,3,3,FALSE,0.0001,4,svgpvae-10-16-2,1.603006807,,,,199,493.006978
231,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,svgpvae-10-16-2,2.424665259,,,,199,941.2832148
232,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,svgpvae-10-16-2,,,,,199,927.8060496
233,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,2,svgpvae-10-16-2,2.384307273,,,,199,946.7668619
234,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,3,svgpvae-10-16-2,2.504646128,,,,199,926.5431798
235,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,,,,,199,926.8913004
236,spatial2,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,0,svgpvae-10-16-2,1.912810807,,,,199,931.3897438
237,spatial2,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,1,svgpvae-10-16-2,1.956474886,,,,199,936.9637132
238,spatial2,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,2,svgpvae-10-16-2,1.894390839,,,,199,943.9976535
239,spatial2,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,3,svgpvae-10-16-2,1.900599739,,,,199,935.3342152
240,spatial2,100000,100,2,1,0.001,1,10000,3,3,FALSE,0.0001,4,svgpvae-10-16-2,1.962449113,,,,199,930.3104055
