,mode,N,p,d,sig2e,beta,re_prior,q_spatial,sig2b0_spatial,sig2b1_spatial,sig2bs_identical,thresh,experiment,exp_type,mse_X,sig2e_est,sig2b_spatial_est0,sig2b_spatial_est1,n_epochs,time
57,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,vae-ignore,1.182716503,,,,200,88.06900024
58,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,lmmvae,1.169612437,,0.287724942,,200,137.7445226
59,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,lmmvae-sfc,1.563821866,,0.353175551,,200,179.4369984
60,spatial2,100000,100,2,1,0.001,1,10000,0.3,0.3,FALSE,0.0001,4,svgpvae-10-16-2,2.287314819,,,,199,744.9923849
61,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,pca-ignore,1.320245689,,,,,0.444405556
62,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,pca-ohe,1.320292716,,,,,31.03744316
63,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,vae-ignore,1.112243497,,,,200,89.20757484
64,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,vae-embed,1.092060078,,,,200,92.75193143
65,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,lmmvae,1.077752048,,0.064740889,,200,136.1068549
66,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,pca-ignore,1.228837611,,,,,0.489546776
67,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,pca-ohe,1.228867839,,,,,30.34615088
68,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,vae-ignore,1.068652403,,,,200,84.62705469
69,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,vae-embed,1.105732035,,,,200,92.74250913
70,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,lmmvae,1.028335652,,0.094938114,,200,136.2540343
71,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,pca-ignore,1.278098685,,,,,0.482779026
72,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,pca-ohe,1.27885914,,,,,30.27408195
73,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,vae-ignore,1.080990257,,,,200,83.3930428
74,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,vae-embed,1.133324652,,,,200,91.37625766
75,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,lmmvae,1.035478909,,0.067112148,,200,135.4297941
76,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,pca-ignore,1.328569702,,,,,0.457999229
77,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,pca-ohe,1.328620489,,,,,29.03716183
78,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,vae-ignore,1.078571907,,,,200,84.35031462
79,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,vae-embed,1.092087793,,,,200,91.5713191
80,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,lmmvae,1.043311988,,0.086985961,,200,136.9244545
81,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,pca-ignore,1.35494878,,,,,0.485511541
82,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,pca-ohe,1.355007363,,,,,28.87852716
83,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,vae-ignore,1.062590546,,,,200,84.20589733
84,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,vae-embed,1.083233731,,,,200,91.95305157
85,spatial2,100000,100,1,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,lmmvae,1.028770324,,0.054171938,,200,136.5529075
86,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,pca-ignore,1.451091609,,,,,0.469678164
87,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,pca-ohe,1.45120457,,,,,29.03672791
88,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,vae-ignore,1.080809319,,,,200,89.07934213
89,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,vae-embed,1.162937497,,,,200,95.31996775
90,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,0,lmmvae,1.016415557,,0.058017887,,200,137.7010348
91,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,pca-ignore,1.383758754,,,,,0.478452444
92,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,pca-ohe,1.384022921,,,,,29.44932961
93,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,vae-ignore,1.059774999,,,,200,86.08451915
94,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,vae-embed,1.105316583,,,,200,93.28229952
95,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,1,lmmvae,1.017097833,,0.060558695,,200,136.8481443
96,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,pca-ignore,1.49886897,,,,,0.491002798
97,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,pca-ohe,1.499125669,,,,,29.04208326
98,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,vae-ignore,1.08178144,,,,200,86.19272828
99,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,vae-embed,1.291181615,,,,200,93.83621025
100,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,2,lmmvae,1.049531706,,0.089726895,,200,137.6959236
101,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,pca-ignore,1.531036086,,,,,0.478769541
102,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,pca-ohe,1.531361969,,,,,29.5250411
103,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,vae-ignore,1.115453345,,,,200,86.5355463
104,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,vae-embed,1.159341521,,,,200,93.46887445
105,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,3,lmmvae,1.051544196,,0.060332064,,200,137.1778982
106,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,pca-ignore,1.548409883,,,,,0.48902154
107,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,pca-ohe,1.548725586,,,,,30.19532418
108,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,vae-ignore,1.115770342,,,,200,85.635113
109,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,vae-embed,1.128846661,,,,200,92.57326365
110,spatial2,100000,100,2,1,0.001,1,10000,0.3,3,FALSE,0.0001,4,lmmvae,1.099319218,,0.079413377,,200,137.5254574
111,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,pca-ignore,3.504253709,,,,,0.457249641
112,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,pca-ohe,3.507271967,,,,,31.06153989
113,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,vae-ignore,1.6641327,,,,200,87.21638465
114,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,vae-embed,2.142064793,,,,200,91.02354002
115,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,lmmvae,1.642375573,,2.403478384,,200,135.365582
116,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,pca-ignore,3.408316639,,,,,0.464824915
117,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,pca-ohe,3.410983773,,,,,30.28936028
118,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,vae-ignore,1.655353502,,,,200,84.52624273
119,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,vae-embed,2.052463512,,,,200,92.24851775
120,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,lmmvae,1.545723573,,2.261743546,,200,135.8557982
121,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,2,pca-ignore,3.789832105,,,,,0.486517906
122,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,2,pca-ohe,3.792891538,,,,,29.50530815
123,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,2,vae-ignore,1.779197398,,,,200,84.36865902
124,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,2,vae-embed,2.173547024,,,,200,92.20184326
125,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,2,lmmvae,1.921448734,,2.307840824,,200,135.3652875
126,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,3,pca-ignore,3.527289116,,,,,0.451228619
127,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,3,pca-ohe,3.529786661,,,,,28.79926205
128,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,3,vae-ignore,1.79321817,,,,200,83.18758845
129,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,3,vae-embed,2.174456413,,,,200,92.20601487
130,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,3,lmmvae,1.541252461,,2.518944502,,200,136.6305358
131,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,4,pca-ignore,3.956392537,,,,,0.461373806
132,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,4,pca-ohe,3.958681076,,,,,30.70272923
133,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,4,vae-ignore,1.847115833,,,,200,86.88351035
134,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,4,vae-embed,2.599923725,,,,200,93.51188469
135,spatial2,100000,100,1,1,0.001,1,10000,3,0.3,FALSE,0.0001,4,lmmvae,1.85926453,,1.956187248,,200,138.7409477
136,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,pca-ignore,3.169170586,,,,,0.493252516
137,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,pca-ohe,3.175087308,,,,,30.49901414
138,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,vae-ignore,1.742710125,,,,200,89.09529591
139,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,vae-embed,2.718557329,,,,200,96.60417128
140,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,0,lmmvae,1.58404507,,1.626767874,,200,139.952198
141,spatial2,100000,100,2,1,0.001,1,10000,3,0.3,FALSE,0.0001,1,pca-ignore,3.265298298,,,,,0.468161106
